,User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount,marrage_status
6359,1002018,Vittorini,P00337942,F,36-45,41,0,Jharkhand,Eastern,Agriculture,Electronics & Gadgets,4,7843.0,Unmarried
6360,1003387,Amol,P00216842,F,18-25,22,0,Rajasthan,Northern,Food Processing,Electronics & Gadgets,4,7843.0,Unmarried
6361,1005254,McCrary,P00139542,F,18-25,24,1,Telangana,Southern,Aviation,Electronics & Gadgets,3,7843.0,Married
6362,1005890,Gene,P00283442,F,36-45,45,0,Andhra Pradesh,Southern,Healthcare,Electronics & Gadgets,3,7842.0,Unmarried
6363,1004470,Sylvia,P00233742,F,36-45,41,0,Delhi,Central,Lawyer,Electronics & Gadgets,2,7842.0,Unmarried
6364,1005222,Rane,P00212242,F,26-35,31,0,Haryana,Northern,Chemical,Food,1,7842.0,Unmarried
6365,1003994,Rane,P00343042,F,51-55,51,0,Kerala,Southern,Media,Electronics & Gadgets,2,7842.0,Unmarried
6366,1002063,Shreyshi,P00228442,M,26-35,30,0,Maharashtra,Western,Lawyer,Books,2,7842.0,Unmarried
6367,1002619,Emerson,P00279542,F,36-45,36,0,Andhra Pradesh,Southern,Govt,Electronics & Gadgets,4,7841.0,Unmarried
6368,1003945,Mrunal,P00335242,M,46-50,50,0,Gujarat,Western,Healthcare,Electronics & Gadgets,3,7840.0,Unmarried
6369,1000424,Sudevi,P00089342,F,26-35,26,0,Himachal Pradesh,Northern,Banking,Electronics & Gadgets,4,7840.0,Unmarried
6370,1001680,Vasudev,P00004342,M,26-35,26,0,Maharashtra,Western,Govt,Electronics & Gadgets,3,7840.0,Unmarried
6371,1000513,Rachel,P00113142,F,26-35,35,0,Rajasthan,Northern,Healthcare,Electronics & Gadgets,1,7840.0,Unmarried
6372,1001943,Phelps,P00237642,F,18-25,20,0,Uttar Pradesh,Central,Lawyer,Food,3,7840.0,Unmarried
6373,1001369,Erica,P00124842,F,26-35,31,1,Bihar,Eastern,IT Sector,Electronics & Gadgets,3,7839.0,Married
6374,1005433,Mayank,P00221642,M,36-45,36,1,Delhi,Central,IT Sector,Electronics & Gadgets,4,7839.0,Married
6375,1003841,Philip,P00180542,F,46-50,47,0,Gujarat,Western,Banking,Electronics & Gadgets,4,7838.0,Unmarried
6376,1005684,Mick,P00024742,F,18-25,20,0,Uttar Pradesh,Central,Automobile,Electronics & Gadgets,3,7838.0,Unmarried
6377,1002073,Vandana,P00064042,M,18-25,22,0,Karnataka,Southern,Healthcare,Electronics & Gadgets,1,7837.0,Unmarried
6378,1005691,Boland,P00087442,F,36-45,44,0,Uttar Pradesh,Central,Food Processing,Electronics & Gadgets,2,7837.0,Unmarried
6379,1004736,Mahima,P00126042,F,18-25,20,0,Bihar,Eastern,Automobile,Electronics & Gadgets,3,7835.0,Unmarried
6380,1002818,Harrigan,P00201342,F,26-35,26,1,Kerala,Southern,Aviation,Electronics & Gadgets,4,7835.0,Married
6381,1001383,Jacobs,P00267542,M,26-35,34,0,Andhra Pradesh,Southern,Chemical,Electronics & Gadgets,2,7834.0,Unmarried
6382,1004521,Riya,P00334642,F,36-45,43,0,Maharashtra,Western,Chemical,Electronics & Gadgets,1,7834.0,Unmarried
6383,1005100,Spruell,P00310842,F,51-55,55,0,Jharkhand,Eastern,Aviation,Electronics & Gadgets,1,7832.0,Unmarried
6384,1003922,Stuart,P00110842,F,18-25,20,1,Andhra Pradesh,Southern,Healthcare,Electronics & Gadgets,2,7831.0,Married
6385,1000533,Akash,P00133442,F,26-35,31,1,Maharashtra,Western,Media,Electronics & Gadgets,4,7831.0,Married
6386,1004213,Workman,P00293042,M,36-45,37,0,Andhra Pradesh,Southern,Hospitality,Electronics & Gadgets,4,7830.0,Unmarried
6387,1004055,Charles,P0094142,F,51-55,51,0,Andhra Pradesh,Southern,Textile,Electronics & Gadgets,3,7830.0,Unmarried
6388,1005153,Ivan,P00196542,F,26-35,31,1,Jharkhand,Eastern,Textile,Electronics & Gadgets,3,7830.0,Married
6389,1005599,Castell,P00052042,F,36-45,42,0,Maharashtra,Western,IT Sector,Electronics & Gadgets,4,7830.0,Unmarried
6390,1003217,Zewe,P00214842,M,36-45,41,1,Karnataka,Southern,Govt,Electronics & Gadgets,2,7829.0,Married
6391,1002024,Teena,P00000742,F,0-17,17,0,Maharashtra,Western,Banking,Electronics & Gadgets,2,7829.0,Unmarried
6392,1004806,LaWare,P00111142,F,26-35,34,1,Gujarat,Western,Banking,Electronics & Gadgets,4,7828.0,Married
6393,1001465,Baptist,P00209942,M,51-55,54,1,Himachal Pradesh,Northern,Construction,Electronics & Gadgets,3,7828.0,Married
6394,1005402,Barreto,P00325142,M,26-35,32,1,Madhya Pradesh,Central,IT Sector,Electronics & Gadgets,3,7828.0,Married
6395,1004904,Priyanshu,P00084442,F,51-55,55,1,Maharashtra,Western,IT Sector,Electronics & Gadgets,4,7828.0,Married
6396,1001908,Anmol,P00011042,F,55+,66,1,Rajasthan,Northern,Food Processing,Electronics & Gadgets,3,7828.0,Married
6397,1002116,Stuti,P00006142,F,18-25,25,1,Uttar Pradesh,Central,Chemical,Electronics & Gadgets,2,7828.0,Married
6398,1000326,Jonathan,P00271942,M,51-55,55,0,Jharkhand,Eastern,Banking,Food,1,7827.0,Unmarried
6399,1001658,Hwang,P00129842,M,36-45,38,0,Madhya Pradesh,Central,Media,Electronics & Gadgets,4,7827.0,Unmarried
6400,1002798,Barroso,P00176142,M,36-45,41,0,Jharkhand,Eastern,Agriculture,Electronics & Gadgets,4,7826.0,Unmarried
6401,1003785,Vaibhav,P00274642,M,26-35,33,0,Punjab,Northern,Chemical,Electronics & Gadgets,4,7826.0,Unmarried
6402,1003201,Sonal,P00086042,F,46-50,48,1,Andhra Pradesh,Southern,Automobile,Electronics & Gadgets,3,7825.0,Married
6403,1002559,Riya,P00114942,F,18-25,20,0,Madhya Pradesh,Central,Construction,Electronics & Gadgets,4,7825.0,Unmarried
6404,1003201,Sonal,P00086042,F,46-50,48,1,Madhya Pradesh,Central,Automobile,Electronics & Gadgets,3,7825.0,Married
6405,1003211,Jason,P00177342,F,51-55,53,1,Rajasthan,Northern,Aviation,Electronics & Gadgets,1,7825.0,Married
6406,1000302,Sundaresam,P00217942,F,18-25,24,0,Andhra Pradesh,Southern,Healthcare,Electronics & Gadgets,4,7824.0,Unmarried
6407,1005318,O'Brian,P00157642,F,18-25,21,1,Haryana,Northern,Govt,Electronics & Gadgets,3,7824.0,Married
6408,1005837,Kunst,P00031042,F,26-35,28,1,Bihar,Eastern,IT Sector,Electronics & Gadgets,4,7823.0,Married
6409,1005722,Shourya,P00060242,F,26-35,32,0,Jharkhand,Eastern,Healthcare,Electronics & Gadgets,1,7823.0,Unmarried
6410,1000013,Thornton,P00111542,F,46-50,49,0,Jharkhand,Eastern,Govt,Electronics & Gadgets,4,7823.0,Unmarried
6411,1005010,Prajakta,P00178142,F,46-50,48,0,Madhya Pradesh,Central,Textile,Electronics & Gadgets,1,7823.0,Unmarried
6412,1001198,Meg,P00208342,M,0-17,16,1,Bihar,Eastern,Media,Food,2,7822.0,Married
6413,1003675,Hawkins,P00020342,F,36-45,37,0,Uttar Pradesh,Central,Healthcare,Decor,1,7822.0,Unmarried
6414,1000655,Reiten,P00139442,M,26-35,35,0,Maharashtra,Western,Chemical,Decor,2,7821.0,Unmarried
6415,1001737,Adhvaita,P00363242,F,36-45,40,0,Maharashtra,Western,Aviation,Food,4,7821.0,Unmarried
6416,1005954,Charlotte,P00127442,F,46-50,46,1,Maharashtra,Western,IT Sector,Decor,2,7820.0,Married
6417,1004674,Suman,P00105942,M,36-45,36,0,Uttar Pradesh,Central,IT Sector,Electronics & Gadgets,4,7820.0,Unmarried
6418,1001680,Vasudev,P00049642,M,26-35,26,0,Andhra Pradesh,Southern,IT Sector,Electronics & Gadgets,4,7819.0,Unmarried
6419,1000268,Roy,P00148542,M,18-25,23,0,Karnataka,Southern,Banking,Electronics & Gadgets,4,7819.0,Unmarried
6420,1003639,Manibalan,P00221442,F,18-25,18,1,Uttar Pradesh,Central,Food Processing,Food,4,7818.0,Married
6421,1000792,Meador,P00196042,F,26-35,30,1,Uttar Pradesh,Central,IT Sector,Electronics & Gadgets,2,7818.0,Married
6422,1004083,Randy,P00010742,F,55+,68,0,Bihar,Eastern,IT Sector,Electronics & Gadgets,2,7817.0,Unmarried
6423,1001969,Klamczynski,P00120042,M,26-35,29,1,Bihar,Eastern,Agriculture,Electronics & Gadgets,3,7816.0,Married
6424,1001969,Klamczynski,P00120042,M,26-35,29,1,Gujarat,Western,Agriculture,Electronics & Gadgets,2,7816.0,Married
6425,1005605,Bühler,P00332442,M,18-25,24,1,Uttar Pradesh,Central,Healthcare,Electronics & Gadgets,2,7816.0,Married
6426,1000138,Freymann,P00355142,F,18-25,23,0,Andhra Pradesh,Southern,IT Sector,Electronics & Gadgets,1,7815.0,Unmarried
6427,1003075,Duane,P00238442,M,26-35,30,1,Madhya Pradesh,Central,Textile,Electronics & Gadgets,3,7815.0,Married
6428,1001675,Utsav,P00334042,M,26-35,31,0,Gujarat,Western,Healthcare,Electronics & Gadgets,4,7814.0,Unmarried
6429,1001459,Allen,P00240142,M,26-35,28,0,Maharashtra,Western,Automobile,Electronics & Gadgets,1,7814.0,Unmarried
6430,1002369,Chad,P00023942,F,36-45,40,1,Madhya Pradesh,Central,Govt,Food,3,7813.0,Married
6431,1005107,Pratyusmita,P00113342,M,46-50,47,0,Uttar Pradesh,Central,Hospitality,Food,2,7813.0,Unmarried
6432,1004824,Herman,P00118042,F,26-35,31,1,Himachal Pradesh,Northern,Healthcare,Electronics & Gadgets,2,7812.0,Married
6433,1001167,Sanjana,P00000142,M,51-55,51,1,Karnataka,Southern,Chemical,Electronics & Gadgets,3,7812.0,Married
6434,1001169,DeVincentis,P00254342,F,26-35,31,0,Haryana,Northern,Aviation,Food,3,7811.0,Unmarried
6435,1001373,Jesus,P00065042,M,26-35,32,0,Gujarat,Western,Healthcare,Electronics & Gadgets,2,7810.0,Unmarried
6436,1005000,Caudle,P00000742,F,26-35,30,1,Maharashtra,Western,Banking,Decor,2,7809.0,Married
6437,1001164,Katrina,P00059142,M,26-35,33,0,Uttar Pradesh,Central,IT Sector,Electronics & Gadgets,1,7809.0,Unmarried
6438,1005756,Steve,P00176842,F,0-17,16,0,Jharkhand,Eastern,Construction,Electronics & Gadgets,2,7808.0,Unmarried
6439,1001471,Hale,P00108442,F,26-35,28,0,Uttar Pradesh,Central,Hospitality,Decor,3,7808.0,Unmarried
6440,1004560,Atharv,P00161442,F,26-35,28,1,Uttar Pradesh,Central,Banking,Electronics & Gadgets,4,7808.0,Married
6441,1001912,Hazel,P00103342,F,26-35,31,0,Maharashtra,Western,Chemical,Food,2,7807.0,Unmarried
6442,1005072,Dinesh,P00183242,F,46-50,46,0,Haryana,Northern,Food Processing,Electronics & Gadgets,4,7806.0,Unmarried
6443,1002666,Glantz,P00021942,F,46-50,49,0,Uttar Pradesh,Central,IT Sector,Decor,2,7806.0,Unmarried
6444,1005686,Reiter,P00022942,M,55+,69,0,Andhra Pradesh,Southern,Aviation,Electronics & Gadgets,4,7805.0,Unmarried
6445,1000853,Greer,P00117442,F,26-35,31,0,Bihar,Eastern,Banking,Electronics & Gadgets,4,7805.0,Unmarried
6446,1004005,Phillip,P00183342,M,36-45,36,0,Delhi,Central,Automobile,Electronics & Gadgets,1,7805.0,Unmarried
6447,1005282,Hood,P00197542,M,18-25,25,1,Himachal Pradesh,Northern,Banking,Electronics & Gadgets,3,7803.0,Married
6448,1005759,Tushina,P00177642,M,26-35,32,1,Karnataka,Southern,Banking,Electronics & Gadgets,3,7803.0,Married
6449,1005000,Caudle,P00051842,F,26-35,35,0,Rajasthan,Northern,IT Sector,Electronics & Gadgets,1,7803.0,Unmarried
6450,1001693,Shreyoshe,P00126042,M,26-35,31,1,Andhra Pradesh,Southern,Construction,Electronics & Gadgets,4,7802.0,Married
6451,1002753,Mathis,P00250242,M,51-55,53,0,Maharashtra,Western,Banking,Electronics & Gadgets,3,7802.0,Unmarried
6452,1005952,Bart,P00313642,M,46-50,50,0,Uttar Pradesh,Central,Media,Electronics & Gadgets,3,7802.0,Unmarried
6453,1004018,Parna,P00103042,M,46-50,48,1,Karnataka,Southern,Hospitality,Electronics & Gadgets,2,7801.0,Married
6454,1000753,Hernandez,P00255842,F,0-17,12,0,Rajasthan,Northern,Govt,Electronics & Gadgets,1,7801.0,Unmarried
6455,1003380,Blumstein,P00000142,F,51-55,55,1,Rajasthan,Northern,Automobile,Food,3,7801.0,Married
6456,1000437,Frank,P00101942,F,36-45,45,0,Andhra Pradesh,Southern,IT Sector,Electronics & Gadgets,2,7800.0,Unmarried
6457,1004470,Sylvia,P00286742,F,36-45,45,1,Andhra Pradesh,Southern,Healthcare,Electronics & Gadgets,4,7800.0,Married
6458,1003629,Garza,P00213242,M,51-55,55,1,Andhra Pradesh,Southern,Hospitality,Electronics & Gadgets,4,7800.0,Married
6459,1002544,Oshin,P00313442,F,46-50,48,1,Himachal Pradesh,Northern,Hospitality,Electronics & Gadgets,1,7800.0,Married
6460,1004591,Christensen,P00058042,F,26-35,34,1,Maharashtra,Western,Hospitality,Electronics & Gadgets,3,7800.0,Married
6461,1003768,Braxton,P00111142,F,26-35,29,0,Uttar Pradesh,Central,Automobile,Electronics & Gadgets,2,7800.0,Unmarried
6462,1002931,DeMoss,P00193542,F,18-25,20,1,Madhya Pradesh,Central,Textile,Electronics & Gadgets,1,7799.0,Married
6463,1002412,Magee,P00233642,F,55+,59,1,Bihar,Eastern,Automobile,Electronics & Gadgets,4,7798.0,Married
6464,1004024,Chad,P00237642,F,26-35,26,1,Maharashtra,Western,Food Processing,Decor,4,7798.0,Married
6465,1004682,Vishakha,P00145642,F,26-35,35,0,Maharashtra,Western,Banking,Food,2,7798.0,Unmarried
6466,1002491,Soumyabrata,P00001042,F,36-45,45,0,Uttar Pradesh,Central,Construction,Electronics & Gadgets,1,7798.0,Unmarried
6467,1002109,Gelder,P00000142,M,26-35,30,0,Andhra Pradesh,Southern,Aviation,Electronics & Gadgets,4,7797.0,Unmarried
6468,1004645,Sung,P00131542,M,51-55,51,0,Jharkhand,Eastern,Healthcare,Electronics & Gadgets,4,7797.0,Unmarried
6469,1000299,Kriz,P00014942,F,26-35,32,0,Gujarat,Western,Media,Electronics & Gadgets,2,7796.0,Unmarried
6470,1002665,Champaklata,P00070342,F,36-45,43,1,Gujarat,Western,Food Processing,Electronics & Gadgets,2,7796.0,Married
6471,1002880,House,P00363742,F,18-25,24,0,Jharkhand,Eastern,Banking,Electronics & Gadgets,2,7796.0,Unmarried
6472,1002665,Champaklata,P00070342,F,36-45,43,1,Kerala,Southern,Food Processing,Electronics & Gadgets,3,7796.0,Married
6473,1001741,Barchas,P00127442,F,36-45,42,1,Uttar Pradesh,Central,Govt,Electronics & Gadgets,4,7796.0,Married
6474,1003205,Arnett,P00242742,M,36-45,43,1,Delhi,Central,Healthcare,Electronics & Gadgets,2,7795.0,Married
6475,1002486,Marina,P00296042,F,18-25,19,0,Karnataka,Southern,IT Sector,Electronics & Gadgets,2,7795.0,Unmarried
6476,1003047,Monu,P00288942,M,26-35,31,1,Karnataka,Southern,Aviation,Electronics & Gadgets,4,7795.0,Married
6477,1000871,Holt,P00216342,F,0-17,16,0,Andhra Pradesh,Southern,Healthcare,Electronics & Gadgets,1,7794.0,Unmarried
6478,1004957,Inderpreet,P00005942,F,26-35,34,0,Madhya Pradesh,Central,IT Sector,Food,3,7794.0,Unmarried
6479,1001201,Daksh,P00228642,F,18-25,24,1,Maharashtra,Western,Food Processing,Electronics & Gadgets,1,7794.0,Married
6480,1001022,Minnotte,P00214142,F,26-35,26,1,Rajasthan,Northern,Banking,Electronics & Gadgets,3,7794.0,Married
6481,1001298,Siddharth,P00044242,F,36-45,41,0,Uttar Pradesh,Central,Construction,Electronics & Gadgets,4,7794.0,Unmarried
6482,1002043,Roper,P00255542,F,26-35,34,0,Delhi,Central,IT Sector,Electronics & Gadgets,2,7793.0,Unmarried
6483,1001731,Kristina,P00024142,M,18-25,23,0,Gujarat,Western,Automobile,Electronics & Gadgets,4,7793.0,Unmarried
6484,1006003,Avila,P00046742,M,46-50,46,1,Delhi,Central,IT Sector,Electronics & Gadgets,1,7792.0,Married
6485,1002991,Cheatham,P00278642,F,51-55,55,1,Maharashtra,Western,Media,Decor,1,7792.0,Married
6486,1003416,Vaibhavi,P00111042,F,26-35,31,0,Rajasthan,Northern,IT Sector,Electronics & Gadgets,4,7792.0,Unmarried
6487,1005180,Stivers,P00110742,F,36-45,43,1,Jharkhand,Eastern,Banking,Electronics & Gadgets,3,7791.0,Married
6488,1004965,Sheldon,P00286742,F,0-17,15,1,Karnataka,Southern,Automobile,Electronics & Gadgets,3,7791.0,Married
6489,1005180,Stivers,P00110742,F,36-45,43,1,Rajasthan,Northern,Banking,Electronics & Gadgets,1,7791.0,Married
6490,1000173,Muhammed,P00338842,F,26-35,31,1,Jharkhand,Eastern,Retail,Electronics & Gadgets,3,7789.0,Married
6491,1000245,Dortch,P00227542,F,36-45,45,0,Kerala,Southern,Textile,Electronics & Gadgets,3,7789.0,Unmarried
6492,1005545,Brennan,P00113042,M,36-45,39,0,Maharashtra,Western,Healthcare,Electronics & Gadgets,3,7789.0,Unmarried
6493,1000899,Divyeta,P00237542,M,26-35,26,1,Bihar,Eastern,IT Sector,Food,2,7788.0,Married
6494,1000549,Sharda,P00134342,F,26-35,30,0,Uttar Pradesh,Central,Automobile,Electronics & Gadgets,4,7788.0,Unmarried
6495,1002793,Aniket,P00268442,F,36-45,37,0,Gujarat,Western,Chemical,Electronics & Gadgets,4,7787.0,Unmarried
6496,1006011,Aniket,P00003642,F,36-45,43,1,Uttar Pradesh,Central,Automobile,Electronics & Gadgets,1,7787.0,Married
6497,1001224,Bierner,P00345742,F,51-55,51,1,Uttar Pradesh,Central,Aviation,Electronics & Gadgets,3,7787.0,Married
6498,1001758,Edelman,P00031442,M,26-35,34,1,Maharashtra,Western,Textile,Electronics & Gadgets,4,7786.0,Married
6499,1004066,Knudson,P00051442,F,26-35,34,1,Andhra Pradesh,Southern,IT Sector,Electronics & Gadgets,4,7785.0,Married
6500,1004066,Knudson,P00051442,F,26-35,34,1,Haryana,Northern,IT Sector,Electronics & Gadgets,2,7785.0,Married
6501,1000419,Shubhi,P00083942,F,18-25,20,0,Maharashtra,Western,Govt,Electronics & Gadgets,1,7785.0,Unmarried
6502,1000419,Shubhi,P00083942,F,18-25,20,0,Maharashtra,Western,Govt,Electronics & Gadgets,2,7785.0,Unmarried
6503,1001264,McGuire,P00010842,F,26-35,32,0,Uttar Pradesh,Central,Banking,Electronics & Gadgets,2,7785.0,Unmarried
6504,1003677,Redmond,P00279442,M,26-35,27,1,Himachal Pradesh,Northern,Construction,Food,3,7784.0,Married
6505,1002164,McCrossin,P00123142,F,36-45,38,1,Madhya Pradesh,Central,Automobile,Electronics & Gadgets,1,7784.0,Married
6506,1002164,McCrossin,P00123142,F,36-45,38,1,Telangana,Southern,Automobile,Electronics & Gadgets,2,7784.0,Married
6507,1003422,Grayson,P00347442,F,26-35,26,1,Uttar Pradesh,Central,Healthcare,Decor,2,7784.0,Married
6508,1003934,Ann,P00212442,F,26-35,34,1,Andhra Pradesh,Southern,IT Sector,Electronics & Gadgets,3,7783.0,Married
6509,1003934,Ann,P00212442,F,26-35,34,1,Gujarat,Western,IT Sector,Electronics & Gadgets,1,7783.0,Married
6510,1003465,Soltero,P00112542,F,26-35,28,1,Delhi,Central,Banking,Electronics & Gadgets,1,7782.0,Married
6511,1003465,Soltero,P00112542,F,26-35,28,1,Haryana,Northern,Banking,Electronics & Gadgets,1,7782.0,Married
6512,1000411,Prashant,P00067942,M,46-50,46,1,Punjab,Northern,Healthcare,Food,1,7782.0,Married
6513,1004940,Preis,P00116942,M,51-55,54,1,Punjab,Northern,Aviation,Electronics & Gadgets,3,7782.0,Married
6514,1005379,Lucas,P00255842,F,26-35,30,0,Bihar,Eastern,Banking,Food,1,7781.0,Unmarried
6515,1000123,Jahan,P00344242,F,36-45,45,1,Uttar Pradesh,Central,Media,Decor,2,7781.0,Married
6516,1005677,Dionis,P00250342,M,26-35,26,0,Uttarakhand,Central,Banking,Electronics & Gadgets,1,7781.0,Unmarried
6517,1002383,Fuller,P00216342,M,26-35,26,1,Uttar Pradesh,Central,Automobile,Electronics & Gadgets,4,7780.0,Married
6518,1003464,Parth,P00298542,M,26-35,29,1,Jharkhand,Eastern,Aviation,Electronics & Gadgets,4,7779.0,Married
6519,1005520,Farry,P00178042,F,46-50,46,0,Jharkhand,Eastern,Healthcare,Electronics & Gadgets,2,7779.0,Unmarried
6520,1004979,Kennedy,P00106042,F,36-45,36,1,Andhra Pradesh,Southern,Banking,Electronics & Gadgets,4,7778.0,Married
6521,1003067,Gunjan,P00010342,M,26-35,31,0,Delhi,Central,Media,Food,1,7778.0,Unmarried
6522,1005734,Lawera,P00265542,M,26-35,29,0,Kerala,Southern,IT Sector,Food,4,7778.0,Unmarried
6523,1000552,Klamczynski,P00199442,F,51-55,53,0,Madhya Pradesh,Central,Aviation,Food,3,7778.0,Unmarried
6524,1003474,Dartt,P00080342,F,36-45,45,1,Punjab,Northern,Govt,Electronics & Gadgets,2,7778.0,Married
6525,1003250,Bhishm,P00265242,F,26-35,34,1,Rajasthan,Northern,Hospitality,Electronics & Gadgets,4,7776.0,Married
6526,1004732,Sudheer,P00192542,F,26-35,35,0,Andhra Pradesh,Southern,IT Sector,Electronics & Gadgets,3,7775.0,Unmarried
6527,1001466,Karandeep,P00117142,F,18-25,25,0,Himachal Pradesh,Northern,Govt,Electronics & Gadgets,3,7775.0,Unmarried
6528,1003610,Pournamasi,P00203242,F,18-25,19,1,Punjab,Northern,Aviation,Electronics & Gadgets,4,7775.0,Married
6529,1000754,Ritter,P00265042,F,36-45,45,1,Punjab,Northern,Aviation,Electronics & Gadgets,2,7775.0,Married
6530,1001466,Karandeep,P00117142,F,18-25,25,0,Rajasthan,Northern,Govt,Electronics & Gadgets,2,7775.0,Unmarried
6531,1003610,Pournamasi,P00203242,F,18-25,19,1,Telangana,Southern,Aviation,Electronics & Gadgets,3,7775.0,Married
6532,1001511,Tejeswini,P00174842,F,36-45,43,1,Uttar Pradesh,Central,Banking,Food,4,7775.0,Married
6533,1001010,Bremer,P00115142,F,26-35,29,0,Maharashtra,Western,Retail,Electronics & Gadgets,4,7774.0,Unmarried
6534,1005340,Französisch,P00024142,M,51-55,55,0,Uttar Pradesh,Central,Chemical,Decor,2,7774.0,Unmarried
6535,1005981,Krishna,P00291942,F,36-45,43,1,Bihar,Eastern,Hospitality,Electronics & Gadgets,1,7772.0,Married
6536,1004291,Meade,P00345742,F,36-45,44,1,Bihar,Eastern,Media,Electronics & Gadgets,3,7772.0,Married
6537,1002215,Berenike,P00208742,M,26-35,34,1,Maharashtra,Western,Media,Electronics & Gadgets,3,7772.0,Married
6538,1005059,Hawkins,P00162442,M,46-50,49,1,Andhra Pradesh,Southern,IT Sector,Electronics & Gadgets,1,7771.0,Married
6539,1005387,Mukesh,P00035942,M,26-35,31,1,Delhi,Central,Media,Electronics & Gadgets,4,7771.0,Married
6540,1003410,Kamberova,P00044442,F,36-45,44,0,Haryana,Northern,Aviation,Electronics & Gadgets,1,7771.0,Unmarried
6541,1004791,Crebagga,P00116842,F,18-25,22,0,Himachal Pradesh,Northern,Govt,Electronics & Gadgets,3,7771.0,Unmarried
6542,1002857,Sukant,P00160942,F,26-35,34,0,Andhra Pradesh,Southern,Aviation,Electronics & Gadgets,3,7770.0,Unmarried
6543,1000195,Daly,P00250242,F,26-35,29,1,Jharkhand,Eastern,Banking,Electronics & Gadgets,4,7770.0,Married
6544,1005636,Tran,P00178542,F,26-35,29,1,Andhra Pradesh,Southern,Media,Electronics & Gadgets,4,7769.0,Married
6545,1004486,Tate,P00247342,F,36-45,39,1,Andhra Pradesh,Southern,Media,Electronics & Gadgets,2,7769.0,Married
6546,1001068,Dominguez,P0097142,M,18-25,19,1,Uttar Pradesh,Central,Hospitality,Decor,2,7769.0,Married
6547,1003904,Dickinson,P00214242,F,0-17,12,0,Andhra Pradesh,Southern,Lawyer,Electronics & Gadgets,1,7768.0,Unmarried
6548,1004774,Bixby,P00004742,F,46-50,50,0,Haryana,Northern,Retail,Electronics & Gadgets,2,7768.0,Unmarried
6549,1003539,Rahul,P00286542,M,26-35,29,0,Karnataka,Southern,Hospitality,Food,2,7768.0,Unmarried
6550,1003099,Shahid,P00129642,F,26-35,27,0,Haryana,Northern,IT Sector,Electronics & Gadgets,3,7767.0,Unmarried
6551,1003945,Mrunal,P00302942,M,46-50,50,0,Karnataka,Southern,Healthcare,Electronics & Gadgets,3,7767.0,Unmarried
6552,1005950,Sharelle,P00313142,F,26-35,27,0,Kerala,Southern,IT Sector,Electronics & Gadgets,1,7767.0,Unmarried
6553,1005038,Trevino,P00289942,M,26-35,26,1,Madhya Pradesh,Central,Aviation,Electronics & Gadgets,4,7767.0,Married
6554,1005364,Hirsh,P00198042,M,26-35,30,1,Karnataka,Southern,Textile,Electronics & Gadgets,3,7766.0,Married
6555,1003967,Vittorini,P00036242,M,18-25,25,1,Madhya Pradesh,Central,Textile,Electronics & Gadgets,2,7766.0,Married
6556,1003072,Sandeep,P00282642,F,51-55,55,1,Maharashtra,Western,Hospitality,Electronics & Gadgets,2,7766.0,Married
6557,1004856,Garverick,P00075542,F,26-35,30,1,Andhra Pradesh,Southern,Aviation,Electronics & Gadgets,3,7765.0,Married
6558,1001794,Parishi,P00370642,F,26-35,30,0,Karnataka,Southern,Retail,Food,4,7764.0,Unmarried
6559,1001492,O'Connel,P00206442,F,26-35,33,1,Karnataka,Southern,Food Processing,Books,1,7764.0,Married
6560,1002380,Swati,P00115642,F,26-35,32,1,Kerala,Southern,Govt,Electronics & Gadgets,4,7764.0,Married
6561,1005366,Cathy,P00249742,F,18-25,22,0,Maharashtra,Western,Textile,Electronics & Gadgets,1,7764.0,Unmarried
6562,1001149,Weimer,P00222942,F,26-35,30,0,Uttarakhand,Central,Healthcare,Electronics & Gadgets,2,7763.0,Unmarried
6563,1002304,Yoseph,P00171342,F,46-50,46,0,Gujarat,Western,IT Sector,Food,1,7762.0,Unmarried
6564,1004708,Southworth,P00265242,F,26-35,29,1,Jharkhand,Eastern,Aviation,Electronics & Gadgets,4,7762.0,Married
6565,1004144,Edward,P00275842,F,18-25,18,1,Karnataka,Southern,Chemical,Food,4,7762.0,Married
6566,1001980,Christina,P00289242,F,36-45,42,0,Kerala,Southern,Banking,Electronics & Gadgets,2,7762.0,Unmarried
6567,1001448,Avila,P00283242,M,26-35,28,1,Madhya Pradesh,Central,Aviation,Electronics & Gadgets,1,7762.0,Married
6568,1000329,Shrichand,P00142942,F,36-45,44,0,Himachal Pradesh,Northern,Banking,Electronics & Gadgets,1,7761.0,Unmarried
6569,1002265,Mark,P00335542,F,55+,76,0,Kerala,Southern,Healthcare,Electronics & Gadgets,3,7761.0,Unmarried
6570,1001874,Meghana,P00028842,F,46-50,46,0,Maharashtra,Western,Construction,Electronics & Gadgets,3,7761.0,Unmarried
6571,1002106,Luke,P00078742,M,18-25,20,0,Uttarakhand,Central,Media,Electronics & Gadgets,3,7761.0,Unmarried
6572,1003569,Badders,P00198342,M,18-25,24,1,Karnataka,Southern,Automobile,Electronics & Gadgets,2,7760.0,Married
6573,1001192,Xylona,P00350942,F,51-55,51,1,Uttarakhand,Central,IT Sector,Electronics & Gadgets,3,7760.0,Married
6574,1001150,Becky,P00114042,M,26-35,31,0,Uttar Pradesh,Central,Healthcare,Electronics & Gadgets,3,7759.0,Unmarried
